Nome da campanha,Nome do conjunto de anúncios,Anúncios,Status de veiculação,Nível de veiculação,Configuração de atribuição,Tipo de resultado,Resultados,Alcance,Impressões,Custo por resultado,Classificação de qualidade,Classificação da taxa de engajamento,Classificação da taxa de conversão,Valor usado (BRL),Frequência,Cliques no link,CPC (custo por clique no link),Cliques no link únicos,CTR único (taxa de cliques no link),Custo por clique único (todos),Cadastros,Custo por cadastro,Início dos relatórios,Término dos relatórios
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,341312,341312,346115,2.34,–,–,–,800.00,1.01407217,206,3.88349515,205,0.06006235,1.74672489,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-IG,VIDEO|HABITOS|07-07-MARINA-MORAIS-BEIJINHO-FIT-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,341312,341312,346115,2.34,–,–,–,800.00,1.01407217,206,3.88349515,205,0.06006235,1.74672489,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,522892,522892,522892,1.34,–,–,–,700.00,1,313,2.23642173,312,0.05966815,1.59090909,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-STORY-IG,VIDEO|HABITOS|07-07-MARINA-MORAIS-BEIJINHO-FIT-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,522892,522892,522892,1.34,–,–,–,700.00,1,313,2.23642173,312,0.05966815,1.59090909,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,290685,290685,297489,1.65,–,–,–,480.00,1.02340678,,,,,0.54919908,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|07-07-MARINA-MORAIS-BEIJINHO-FIT-FB,VIDEO|HABITOS|07-07-MARINA-MORAIS-BEIJINHO-FIT-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,290685,290685,297489,1.65,–,–,–,480.00,1.02340678,,,,,0.54919908,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|14-07-BRUNO-FRANGO-CROCANTE-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,236417,236417,246915,1.84,–,–,–,434.05,1.04440459,,,,,0.59786501,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|14-07-BRUNO-FRANGO-CROCANTE-FB,VIDEO|HABITOS|14-07-BRUNO-FRANGO-CROCANTE-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,236417,236417,246915,1.84,–,–,–,434.05,1.04440459,,,,,0.59786501,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,195359,195359,201201,2.15,–,–,–,420.00,1.02990392,2,210,2,0.00102376,0.62593145,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-FB,VIDEO|HABITOS|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,195359,195359,201201,2.15,–,–,–,420.00,1.02990392,2,210,2,0.00102376,0.62593145,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,188127,188127,188844,2.13,–,–,–,400.00,1.00381126,116,3.44827586,116,0.06166047,1.52091255,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-IG,VIDEO|HABITOS|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,188127,188127,188844,2.13,–,–,–,400.00,1.00381126,116,3.44827586,116,0.06166047,1.52091255,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,180419,180419,183100,1.11,–,–,–,200.00,1.01485985,152,1.31578947,152,0.08424833,1.05820106,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-JULHO,GERAL|PRIMEIRO-PASSO|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-STORY-IG,VIDEO|HABITOS|03-07-JAQUE-ESPOSITO-BOLO-DE-MILHO-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,180419,180419,183100,1.11,–,–,–,200.00,1.01485985,152,1.31578947,152,0.08424833,1.05820106,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Alcance,1173470,1173470,2929894,3.66,–,–,–,4300.00,2.49677793,1400,3.07142857,1394,0.11879298,1.59200296,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|05-09-E-BOM-SABER-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,395522,395522,404995,1.26,–,–,–,500.00,1.02395063,226,2.21238938,225,0.05688685,1.77935943,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|05-09-E-BOM-SABER-STORY-IG,CARROSSEL|HABITOS|05-09-E-BOM-SABER-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,395522,395522,404995,1.26,–,–,–,500.00,1.02395063,226,2.21238938,225,0.05688685,1.77935943,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,376769,376769,378257,1.33,–,–,–,500.00,1.00394937,218,2.29357798,218,0.05786039,1.70068027,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-STORY-IG,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,376769,376769,378257,1.33,–,–,–,500.00,1.00394937,218,2.29357798,218,0.05786039,1.70068027,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,281856,281856,292028,1.77,–,–,–,500.00,1.03608935,289,1.73010381,286,0.10147025,1.07526882,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-FB,VIDEO|HABITOS|18-09-BATATA-ROSTI-SEM-GLUTEN-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,281856,281856,292028,1.77,–,–,–,500.00,1.03608935,289,1.73010381,286,0.10147025,1.07526882,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,330420,330420,330420,1.51,–,–,–,500.00,1,173,2.89017341,173,0.05235761,2.25225225,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-STORY-IG,VIDEO|HABITOS|18-09-BATATA-ROSTI-SEM-GLUTEN-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,330420,330420,330420,1.51,–,–,–,500.00,1,173,2.89017341,173,0.05235761,2.25225225,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|22-09-DIA-MUNDIAL-SEM-CARRO-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,255355,255355,265531,1.96,–,–,–,500.00,1.0398504,170,2.94117647,169,0.06618237,2.29357798,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|22-09-DIA-MUNDIAL-SEM-CARRO-STORY-IG,CARROSSEL|HABITOS|22-09-DIA-MUNDIAL-SEM-CARRO-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,255355,255355,265531,1.96,–,–,–,500.00,1.0398504,170,2.94117647,169,0.06618237,2.29357798,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|19-09-DIA-DO-ORTOPEDISTA-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,185308,185308,185308,2.16,–,–,–,400.00,1,118,3.38983051,118,0.06367777,2.56410256,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|19-09-DIA-DO-ORTOPEDISTA-STORY-IG,FOTO|HABITOS|19-09-DIA-DO-ORTOPEDISTA-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,185308,185308,185308,2.16,–,–,–,400.00,1,118,3.38983051,118,0.06367777,2.56410256,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,239491,239491,239491,1.25,–,–,–,300.00,1,36,8.33333333,36,0.01503188,3,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,239491,239491,239491,1.25,–,–,–,300.00,1,36,8.33333333,36,0.01503188,3,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,235122,235122,244712,1.28,–,–,–,300.00,1.04078734,,,,,0.47169811,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,VIDEO|HABITOS|08-09-LUIZA-ZAIDAN-FROZEN-YOGURT-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,235122,235122,244712,1.28,–,–,–,300.00,1.04078734,,,,,0.47169811,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|21-09-COMBATE-AO-ALZHEIMER-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,183721,183721,183721,1.63,–,–,–,300.00,1,95,3.15789474,95,0.05170884,2.45901639,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|21-09-COMBATE-AO-ALZHEIMER-STORY-IG,CARROSSEL|HABITOS|21-09-COMBATE-AO-ALZHEIMER-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,183721,183721,183721,1.63,–,–,–,300.00,1,95,3.15789474,95,0.05170884,2.45901639,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,231415,231415,231415,1.30,–,–,–,300.00,1,75,4,75,0.03240931,1.72413793,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|PRIMEIRO-PASSO|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,VIDEO|HABITOS|18-09-BATATA-ROSTI-SEM-GLUTEN-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,231415,231415,231415,1.30,–,–,–,300.00,1,75,4,75,0.03240931,1.72413793,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|06-09-SAUDE-SEM-FRAUDE-STORY-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Alcance,174016,174016,174016,1.15,–,–,–,200.00,1,,,,,5.88235294,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ALCANCE|MUDE1HABITO|2023-SETEMBRO,GERAL|INSTITUCIONAL|06-09-SAUDE-SEM-FRAUDE-STORY-IG,FOTO|HABITOS|06-09-SAUDE-SEM-FRAUDE-STORY-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Alcance,174016,174016,174016,1.15,–,–,–,200.00,1,,,,,5.88235294,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,81988,164265,276729,0.03,–,–,–,2399.95,1.6846498,1430,1.67828671,1375,0.83706206,0.24721364,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|23-10-OUTUBRO-ROSA-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2168,21619,27817,0.18,–,–,–,400.00,1.28669226,32,12.5,31,0.14339239,0.16934801,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|23-10-OUTUBRO-ROSA-FB,FOTO|HABITOS|23-10-OUTUBRO-ROSA-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2168,21619,27817,0.18,Acima da média,Na média,Abaixo da média – 35% mais baixos dos anúncios,400.00,1.28669226,32,12.5,31,0.14339239,0.16934801,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|20-10-OUTUBRO-ROSA,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2132,25032,29555,0.19,–,–,–,400.00,1.18068872,3,133.33333333,3,0.01198466,0.18281536,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|20-10-OUTUBRO-ROSA,FOTO|HABITOS|20-10-OUTUBRO-ROSA-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2132,25032,29555,0.19,Na média,Na média,Abaixo da média – 35% mais baixos dos anúncios,400.00,1.18068872,3,133.33333333,3,0.01198466,0.18281536,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|20-10-OSTEOPOROSE,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2263,19736,27034,0.14,–,–,–,319.98,1.36978111,1,319.98,1,0.00506688,0.12383127,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|20-10-OSTEOPOROSE,FOTO|HABITOS|20-10-OSTEOPOROSE-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,2263,19736,27034,0.14,Acima da média,Na média,Abaixo da média – 35% mais baixos dos anúncios,319.98,1.36978111,1,319.98,1,0.00506688,0.12383127,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|27-10-OUTUBRO-ROSA-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1376,12165,15224,0.20,–,–,–,280.00,1.2514591,,,,,0.19704433,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|27-10-OUTUBRO-ROSA-FB,FOTO|HABITOS|27-10-OUTUBRO-ROSA-FB — Cópia,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1376,12165,15224,0.20,Na média,Na média,Abaixo da média – 35% mais baixos dos anúncios,280.00,1.2514591,,,,,0.19704433,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|13-10-THAISA-LEAL-BISCOITO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,24181,45252,61045,0.01,–,–,–,200.00,1.34900115,807,0.24783147,787,1.73914965,0.1242236,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|13-10-THAISA-LEAL-BISCOITO-FB,VIDEO|HABITOS|13-10-THAISA-LEAL-BISCOITO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,24181,45252,61045,0.01,–,–,–,200.00,1.34900115,807,0.24783147,787,1.73914965,0.1242236,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|07-10-JACQUE-BOLO-LEITE-NINHO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,18403,32436,45218,0.01,–,–,–,200.00,1.39406832,457,0.43763676,440,1.35651745,0.21645022,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|07-10-JACQUE-BOLO-LEITE-NINHO-FB,VIDEO|HABITOS|07-10-JACQUE-BOLO-LEITE-NINHO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,18403,32436,45218,0.01,–,–,–,200.00,1.39406832,457,0.43763676,440,1.35651745,0.21645022,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|05-10-ACREDITACAO-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1285,9469,13632,0.16,–,–,–,200.00,1.43964516,17,11.76470588,16,0.16897244,0.12944984,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|INSTITUCIONAL|05-10-ACREDITACAO-FB,FOTO|HABITOS|05-10-ACREDITACAO-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,1285,9469,13632,0.16,–,–,–,200.00,1.43964516,17,11.76470588,16,0.16897244,0.12944984,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|13-10-THAISA-LEAL-BISCOITO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,16327,25223,28754,0.01,–,–,–,199.99,1.13999128,63,3.17444444,61,0.24184276,1.98009901,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|13-10-THAISA-LEAL-BISCOITO-IG,VIDEO|HABITOS|13-10-THAISA-LEAL-BISCOITO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,16327,25223,28754,0.01,–,–,–,199.99,1.13999128,63,3.17444444,61,0.24184276,1.98009901,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|07-10-JACQUE-BOLO-LEITE-NINHO-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,13853,24688,28450,0.01,–,–,–,199.98,1.15238172,50,3.9996,49,0.19847699,2.35270588,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-OUTUBRO,GERAL|PRIMEIRO-PASSO|07-10-JACQUE-BOLO-LEITE-NINHO-IG,VIDEO|HABITOS|07-10-JACQUE-BOLO-LEITE-NINHO-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,13853,24688,28450,0.01,–,–,–,199.98,1.15238172,50,3.9996,49,0.19847699,2.35270588,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,All,All,completed,campaign,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,194330,224001,443947,0.01,–,–,–,2160.00,1.9818974,282,7.65957447,278,0.12410659,0.28272251,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,36097,77361,97642,0.01,–,–,–,400.00,1.26216052,,,,,0.18289895,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-FB,VIDEO|HABITOS|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-FB,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,36097,77361,97642,0.01,–,–,–,400.00,1.26216052,,,,,0.18289895,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-IG,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,28795,57216,64816,0.01,–,–,–,360.00,1.13282998,194,1.8556701,192,0.33557047,1.24567474,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-IG,VIDEO|HABITOS|25-08-THIAGO-SODRE-LAMEN-SAUDAVEL-IG,inactive,ad,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,28795,57216,64816,0.01,–,–,–,360.00,1.13282998,194,1.8556701,192,0.33557047,1.24567474,,,2023-06-01,2023-11-30
BINDER|FACEBOOK|BRANDING|PROJETOS|ENGAJAMENTO|MUDE1HABITO|2023-AGOSTO,GERAL|PRIMEIRO-PASSO|18-08-THAISA-LEAL-CAFE-DA-MANHA-FB,All,completed,adset,Clique de 7 dias ou visualização de 1 dia,Engajamentos com a publicação,30583,51040,70204,0.01,–,–,–,360.00,1.37547022,,,,,0.24064171,,,2023-06-01,2023-11-30
